ID, Temp C
2136,24.41
2137,24.41
2138,24.41
2139,24.41
2140,24.41
2141,24.41
2142,24.41
2143,24.41
2144,24.41
2145,24.41
2146,24.41
2147,24.41
2148,24.41
2149,24.41
2150,24.41
2151,24.41
2152,24.41
2153,24.41
2154,24.41
2155,24.41
2156,24.41
2157,24.41
2158,24.41
2159,24.41
2160,24.41
2161,24.41
2162,24.41
2163,24.41
2164,24.41
2165,24.41
2166,24.41
2167,24.41
2168,24.41
2169,24.41
2170,24.41
2171,24.41
2172,24.41
2173,24.41
2174,24.41
2175,24.41
2176,24.41
2177,24.41
2178,24.41
2179,24.41
2180,24.41
2181,24.41
2182,24.41
2183,24.41
2184,24.41
2185,24.41
2186,24.41
2187,24.41
2188,24.41
2189,24.41
2190,24.41
2191,24.41
2192,24.41
2193,24.41
2194,24.41
2195,24.41
2196,24.41
2197,24.41
2198,24.41
2199,24.41
2200,24.41
2201,24.41
2202,24.41
2203,24.41
2204,24.41
2205,24.41
2206,24.41
2207,24.41
2208,24.41
2209,24.41
2210,24.41
2211,24.41
2212,24.41
2213,24.41
2214,24.41
2215,24.41
2216,24.41
2217,24.41
2218,24.41
2219,24.41
2220,24.41
2221,24.41
2222,24.41
2223,24.41
2224,24.41
2225,24.41
2226,24.41
2227,24.41
2228,24.41
2229,24.41
2230,24.41
2231,24.41
2232,24.41
2233,24.41
2234,24.41
2235,24.41
2236,24.41
2237,24.41
2238,24.41
2239,24.41
2240,24.41
2241,24.41
2242,24.41
2243,24.41
2244,24.41
2245,24.41
2246,24.41
2247,24.41
2248,24.41
2249,24.41
2250,24.41
2251,24.41
2252,24.41
2253,24.41
2254,24.41
2255,24.41
2256,24.41
2257,24.41
2258,24.41
2259,24.41
2260,24.41
2261,24.41
2262,24.41
2263,24.41
2264,24.41
2265,24.9
2266,24.41
2267,24.41
2268,24.41
2269,24.41
2270,24.41
2271,24.41
2272,24.41
2273,24.41
2274,24.41
2275,24.41
2276,24.41
2277,24.41
2278,24.41
2279,24.41
2280,24.41
2281,24.41
2282,24.41
2283,24.41
2284,24.41
2285,24.41
2286,24.41
2287,24.41
2288,24.41
2289,24.41
2290,24.41
2291,24.41
2292,24.41
2293,24.41
2294,24.41
2295,24.41
2296,24.41
2297,24.41
2298,24.41
2299,24.41
2300,24.41
2301,24.41
2302,24.41
2303,24.41
2304,24.41
2305,24.41
2306,24.41
2307,24.41
2308,24.41
2309,24.41
2310,24.41
2311,24.41
2312,24.41
2313,24.41
2314,24.41
2315,24.41
2316,24.41
2317,24.41
2318,24.41
2319,24.41
2320,24.41
2321,24.41
2322,24.41
2323,24.41
2324,24.41
2325,24.41
2326,24.41
2327,24.41
2328,24.41
2329,24.41
2330,24.41
2331,24.41
2332,24.41
2333,24.41
2334,24.41
2335,24.41
2336,24.41
2337,24.41
2338,24.41
2339,24.41
2340,24.41
2341,24.41
2342,24.41
2343,24.41
2344,24.41
2345,24.41
2346,24.41
2347,24.41
2348,24.41
2349,24.41
2350,24.41
2351,24.41
2352,24.41
2353,24.41
2354,24.41
2355,24.41
2356,24.41
2357,24.41
2358,24.41
2359,24.41
2360,24.41
2361,24.41
2362,24.41
2363,24.41
2364,24.41
2365,24.41
2366,24.41
2367,24.41
2368,24.41
2369,24.41
2370,24.41
2371,24.41
2372,24.41
2373,24.41
2374,24.41
2375,24.41
2376,24.41
2377,24.41
2378,24.41
2379,24.41
2380,24.41
2381,24.41
2382,24.41
2383,24.41
2384,24.41
2385,24.41
2386,24.41
2387,24.41
2388,24.41
2389,24.41
2390,24.41
2391,24.41
2392,24.41
2393,24.41
2394,24.41
2395,24.41
2396,24.41
2397,24.41
2398,24.41
2399,24.41
2400,24.41
2401,24.41
2402,24.41
2403,24.41
2404,24.41
2405,24.41
2406,24.41
2407,24.41
2408,24.41
2409,24.41
2410,24.41
2411,24.41
2412,24.41
2413,24.41
2414,24.41
2415,24.41
2416,24.41
2417,24.41
2418,24.41
2419,24.41
2420,24.41
2421,24.41
2422,24.41
2423,24.41
2424,24.41
2425,24.41
2426,24.41
2427,24.41
2428,24.41
2429,24.41
2430,24.41
2431,24.41
2432,24.41
2433,24.41
2434,24.41
2435,24.41
2436,24.41
2437,24.41
2438,24.41
2439,24.41
2440,24.41
2441,24.41
2442,24.41
2443,24.41
2444,24.41
2445,24.41
2446,24.41
2447,24.41
2448,24.41
2449,24.41
2450,24.41
2451,24.41
2452,24.41
2453,24.41
2454,24.41
2455,24.41
2456,24.41
2457,24.41
2458,24.41
2459,24.41
2460,24.41
2461,24.41
2462,24.41
2463,24.41
2464,24.41
2465,24.41
2466,24.41
2467,24.41
2468,24.41
2469,24.41
2470,24.41
2471,24.41
2472,24.41
2473,24.41
2474,24.41
2475,24.41
2476,24.41
2477,24.41
2478,24.41
2479,24.41
2480,24.41
2481,24.41
2482,24.41
2483,24.41
2484,24.41
2485,24.41
2486,24.41
2487,24.41
2488,24.41
2489,24.41
2490,24.41
2491,24.41
2492,24.41
2493,24.41
2494,24.41
2495,24.41
2496,24.41
2497,24.41
2498,24.41
2499,24.41
2500,24.41
2501,24.41
2502,24.41
2503,24.41
2504,24.41
2505,24.41
2506,24.41
2507,24.41
2508,24.41
2509,24.41
2510,24.41
2511,24.41
2512,24.41
2513,24.41
2514,24.41
2515,24.41
2516,24.41
2517,24.41
2518,24.41
2519,24.41
2520,24.41
2521,24.41
2522,24.41
2523,24.41
2524,24.41
2525,24.41
2526,24.41
2527,24.41
2528,24.41
2529,24.41
2530,24.41
2531,24.41
2532,24.41
2533,24.41
2534,24.41
2535,24.41
2536,24.41
2537,24.41
2538,24.41
2539,24.41
2540,24.41
2541,24.41
2542,24.41
2543,24.41
2544,24.41
2545,24.41
2546,24.41
2547,24.41
2548,24.41
2549,24.41
2550,24.41
2551,24.41
2552,24.41
2553,24.41
2554,24.41
2555,24.41
2556,24.41
2557,24.41
2558,24.41
2559,24.41
2560,24.41
2561,24.41
2562,24.41
2563,24.41
2564,24.41
2565,24.41
2566,24.41
2567,24.41
2568,24.41
2569,24.41
2570,24.41
2571,24.41
2572,24.41
2573,24.41
2574,24.41
2575,24.41
2576,24.41
2577,24.41
2578,24.41
2579,24.41
2580,24.41
2581,24.41
2582,24.41
2583,24.41
2584,24.41
2585,24.41
2586,24.41
2587,24.41
2588,24.41
2589,24.41
2590,24.41
2591,24.41
2592,24.41
2593,24.41
2594,24.41
2595,24.41
2596,24.41
2597,24.41
2598,24.41
2599,24.41
2600,24.41
2601,24.41
2602,24.41
2603,24.41
2604,24.41
2605,24.41
2606,24.41
2607,24.41
2608,24.41
2609,24.41
2610,24.41
2611,24.41
2612,24.41
2613,24.41
2614,24.41
2615,24.41
2616,24.41
2617,24.41
2618,24.41
2619,24.41
2620,24.41
2621,24.41
2622,24.41
2623,24.41
2624,24.41
2625,24.41
2626,24.41
2627,24.41
2628,24.41
2629,24.41
2630,24.41
2631,24.41
2632,24.41
2633,24.41
2634,24.41
2635,24.41
2636,24.41
2637,24.41
2638,24.41
2639,24.41
2640,24.41
2641,24.41
2642,24.41
2643,24.41
2644,24.41
2645,24.41
2646,24.41
2647,24.41
2648,24.41
2649,24.41
2650,24.41
2651,24.41
2652,24.41
2653,24.41
2654,24.41
2655,24.41
2656,24.41
2657,24.41
2658,24.41
2659,24.41
2660,24.41
2661,24.41
2662,24.41
2663,24.41
2664,24.41
2665,24.41
2666,24.41
2667,24.41
2668,24.41
2669,24.41
2670,24.41
2671,24.41
2672,24.41
2673,24.41
2674,24.41
2675,24.41
2676,24.41
2677,24.41
2678,24.41
2679,24.41
2680,24.41
2681,24.41
2682,24.41
2683,24.41
2684,24.41
2685,24.41
2686,24.41
2687,24.41
2688,24.41
2689,24.41
2690,24.41
2691,24.41
2692,24.41
2693,24.41
2694,24.41
2695,24.41
2696,24.41
2697,24.41
2698,24.41
2699,24.41
2700,24.41
2701,24.41
2702,24.41
2703,24.41
2704,24.41
2705,24.41
2706,24.41
2707,24.41
2708,24.41
2709,24.41
2710,24.41
2711,24.41
2712,24.41
2713,24.41
2714,24.41
2715,24.41
2716,24.41
2717,24.41
2718,24.41
2719,24.41
2720,24.41
2721,24.41
2722,24.41
2723,24.41
2724,24.41
2725,24.41
2726,24.41
2727,24.41
2728,24.41
2729,24.41
2730,24.41
2731,24.41
2732,24.41
2733,24.41
2734,24.41
2735,24.41
2736,24.41
2737,24.41
2738,24.41
2739,24.41
2740,24.41
2741,24.41
2742,24.41
2743,24.41
2744,24.41
2745,24.41
2746,24.41
2747,24.41
2748,24.41
2749,24.41
2750,24.41
2751,24.41
2752,24.41
2753,24.41
2754,24.41
2755,24.41
2756,24.41
2757,24.41
2758,24.41
2759,24.41
2760,24.41
2761,24.41
2762,24.41
2763,24.41
2764,24.41
2765,24.41
2766,24.41
2767,24.41
2768,24.41
2769,24.41
2770,24.41
2771,24.41
2772,24.41
2773,24.41
2774,24.41
2775,24.41
2776,24.41
2777,24.41
2778,24.41
2779,24.41
2780,24.41
2781,24.41
2782,24.41
2783,24.41
2784,24.41
2785,24.41
2786,24.41
2787,24.41
2788,24.41
2789,24.41
2790,24.41
2791,24.41
2792,24.41
2793,24.41
2794,24.41
2795,24.41
2796,24.41
2797,24.41
2798,24.41
2799,24.41
2800,24.41
2801,24.41
2802,24.41
2803,24.41
2804,24.41
2805,24.41
2806,24.41
2807,24.41
2808,24.41
2809,24.41
2810,24.41
2811,24.41
2812,24.41
2813,24.41
2814,24.41
2815,24.41
2816,24.41
2817,24.41
2818,24.41
2819,24.41
2820,24.41
2821,24.41
2822,24.41
2823,24.41
2824,24.41
2825,24.41
2826,24.41
2827,24.41
2828,24.41
2829,24.41
2830,24.41
2831,24.41
2832,24.41
2833,24.41
2834,24.41
2835,24.41
2836,24.41
2837,24.41
2838,24.41
2839,24.41
2840,24.41
2841,24.41
2842,24.41
2843,24.41
2844,24.41
2845,24.41
2846,24.41
2847,24.41
2848,24.41
2849,24.41
2850,24.41
2851,24.41
2852,24.41
2853,24.41
2854,24.41
2855,24.41
2856,24.41
2857,24.41
2858,24.41
2859,24.41
2860,24.41
2861,24.41
2862,24.41
2863,24.41
2864,24.41
2865,24.41
2866,24.41
2867,24.41
2868,24.41
2869,24.41
2870,24.41
2871,24.41
2872,24.41
2873,24.41
2874,24.41
2875,24.41
2876,24.41
2877,24.41
2878,24.41
2879,24.41
2880,24.41
2881,24.41
2882,24.41
2883,24.41
2884,24.41
2885,24.41
2886,24.41
2887,24.41
2888,24.41
2889,24.41
2890,24.41
2891,24.41
2892,24.41
2893,24.41
2894,24.41
2895,24.41
2896,24.41
2897,24.41
2898,24.41
2899,24.41
2900,24.41
2901,24.41
2902,24.41
2903,24.41
2904,24.41
2905,24.41
2906,24.41
2907,24.41
2908,24.41
2909,24.41
2910,24.41
2911,24.41
2912,24.41
2913,24.41
2914,24.41
2915,24.41
2916,24.41
2917,24.41
2918,24.41
2919,24.41
2920,24.41
2921,24.41
2922,24.41
2923,24.41
2924,24.41
2925,24.41
2926,24.41
2927,24.41
2928,24.41
2929,24.41
2930,24.41
2931,24.41
2932,24.41
2933,24.41
2934,24.41
2935,24.41
2936,24.41
2937,24.41
2938,24.41
2939,24.41
2940,24.41
2941,24.41
2942,24.41
2943,24.41
2944,24.41
2945,24.41
2946,24.41
2947,24.41
2948,24.41
2949,24.41
2950,24.41
2951,24.41
2952,24.41
2953,24.41
2954,24.41
2955,24.41
2956,24.41
2957,24.41
2958,24.41
2959,24.41
2960,24.41
2961,24.41
2962,24.41
2963,24.41
2964,24.41
2965,24.41
2966,24.41
2967,24.41
2968,23.93
2969,24.41
2970,24.41
2971,24.41
2972,24.41
2973,24.41
2974,24.41
2975,24.41
2976,24.41
2977,24.41
2978,24.41
2979,24.41
2980,24.41
2981,24.41
2982,24.41
2983,24.41
2984,24.41
2985,24.41
2986,24.41
2987,24.41
2988,24.41
2989,24.41
2990,24.41
2991,24.41
2992,24.41
2993,24.41
2994,24.41
2995,24.41
2996,24.41
2997,24.41
2998,24.41
2999,24.41
3000,24.41
3001,23.93
3002,24.41
3003,24.41
3004,24.41
3005,24.41
3006,24.41
3007,24.41
3008,24.41
3009,24.41
3010,24.41
3011,24.41
3012,24.41
3013,24.41
3014,24.41
3015,24.41
3016,24.41
3017,24.41
3018,24.41
3019,24.41
3020,24.41
3021,24.41
3022,24.41
3023,24.41
3024,24.41
3025,24.41
3026,24.41
3027,24.41
3028,24.41
3029,24.41
3030,24.41
3031,24.41
3032,24.41
3033,24.41
3034,24.41
3035,24.41
3036,24.41
3037,24.41
3038,23.93
3039,24.41
3040,24.41
3041,24.41
3042,24.41
3043,24.41
3044,24.41
3045,24.41
3046,23.93
3047,24.41
3048,23.93
3049,24.41
3050,24.41
3051,24.41
3052,24.41
3053,24.41
3054,24.41
3055,23.93
3056,24.41
3057,23.93
3058,24.41
3059,24.41
3060,24.41
3061,24.41
3062,24.41
3063,24.41
3064,24.41
3065,24.41
3066,24.41
3067,24.41
3068,24.41
3069,24.41
3070,24.41
3071,24.41
3072,24.41
3073,24.41
3074,24.41
3075,24.41
3076,24.41
3077,24.41
3078,24.41
3079,24.41
3080,24.41
3081,24.41
3082,24.41
3083,24.41
3084,24.41
3085,24.41
3086,24.41
3087,24.41
3088,24.41
3089,24.41
3090,24.41
3091,23.93
3092,24.41
3093,24.41
3094,23.93
3095,24.41
3096,24.41
3097,24.41
3098,24.41
3099,24.41
3100,24.41
3101,24.41
3102,24.41
3103,24.41
3104,24.41
3105,24.41
3106,24.41
3107,24.41
3108,24.41
3109,24.41
3110,24.41
3111,24.41
3112,24.41
3113,24.41
3114,24.41
3115,24.41
3116,24.41
3117,24.41
3118,24.41
3119,24.41
3120,24.41
3121,24.41
3122,24.41
3123,23.93
3124,24.41
3125,24.41
3126,23.93
3127,23.93
3128,23.93
3129,23.93
3130,23.93
3131,23.93
3132,23.93
3133,23.93
3134,23.93
3135,23.93
3136,23.93
3137,23.93
3138,23.93
3139,23.93
3140,23.93
3141,23.93
3142,23.93
3143,23.93
3144,23.93
3145,23.93
3146,23.93
3147,23.93
3148,23.93
3149,23.93
3150,23.93
3151,23.93
3152,23.93
3153,23.93
3154,23.93
3155,23.93
3156,23.93
3157,23.93
3158,23.93
3159,23.93
3160,23.93
3161,23.93
3162,24.41
3163,23.93
3164,24.41
3165,24.41
3166,24.41
3167,24.41
3168,23.93
3169,24.41
3170,24.41
3171,24.41
3172,23.93
3173,24.41
3174,24.41
3175,24.41
3176,24.41
3177,24.41
3178,24.41
3179,24.41
3180,24.41
3181,24.41
3182,24.41
3183,23.93
3184,24.41
3185,23.93
3186,24.41
3187,24.41
3188,23.93
3189,24.41
3190,23.93
3191,23.93
3192,23.93
3193,23.93
3194,23.93
3195,23.93
3196,23.93
3197,23.93
3198,23.93
3199,23.93
3200,23.93
3201,23.93
3202,23.93
3203,23.93
3204,23.93
3205,23.93
3206,23.93
3207,23.93
3208,23.93
3209,23.93
3210,23.93
3211,23.93
3212,23.93
3213,24.41
3214,24.41
3215,24.41
3216,23.93
3217,23.93
3218,24.41
3219,24.41
3220,24.41
3221,24.41
3222,24.41
3223,24.41
3224,24.41
3225,23.93
3226,24.41
3227,24.41
3228,24.41
3229,24.41
3230,23.93
3231,24.41
3232,24.41
3233,23.93
3234,24.41
3235,24.41
3236,24.41
3237,24.41
3238,23.93
3239,23.93
3240,23.93
3241,23.93
3242,23.93
3243,23.93
3244,23.93
3245,23.93
3246,23.93
3247,23.93
3248,23.93
3249,23.93
3250,23.93
3251,23.93
3252,23.93
3253,23.93
3254,24.41
3255,24.41
3256,24.41
3257,24.41
3258,24.41
3259,24.41
3260,24.41
3261,23.93
3262,24.41
3263,23.93
3264,24.41
3265,23.93
3266,24.41
3267,23.93
3268,24.41
3269,24.41
3270,23.93
3271,24.41
3272,24.41
3273,24.41
3274,24.41
3275,24.41
3276,24.41
3277,23.93
3278,24.41
3279,23.93
3280,24.41
3281,24.41
3282,24.41
3283,24.41
3284,24.41
3285,24.41
3286,24.41
3287,24.41
3288,23.93
3289,24.41
3290,24.41
3291,24.41
3292,24.41
3293,24.41
3294,24.41
3295,24.41
3296,24.41
3297,24.41
3298,24.41
3299,24.41
3300,24.41
3301,24.41
3302,24.41
3303,24.41
3304,23.93
3305,24.41
3306,24.41
3307,24.41
3308,24.41
3309,24.41
3310,23.93
3311,23.93
3312,23.93
3313,24.41
3314,23.93
3315,24.41
3316,24.41
3317,23.93
3318,24.41
3319,24.41
3320,24.41
3321,24.41
3322,24.41
3323,24.41
3324,23.93
3325,24.41
3326,23.93
3327,24.41
3328,24.41
3329,24.41
3330,23.93
3331,23.93
3332,24.41
3333,23.93
3334,23.93
3335,23.93
3336,24.41
3337,23.93
3338,23.93
3339,24.41
3340,23.93
3341,23.93
3342,23.93
3343,24.41
3344,24.41
3345,23.93
3346,24.41
3347,23.93
3348,24.41
3349,24.41
3350,24.41
3351,23.93
3352,23.93
3353,23.93
3354,24.41
3355,23.93
3356,24.41
3357,24.41
3358,23.93
3359,23.93
3360,24.41
3361,23.93
3362,23.93
3363,23.93
3364,23.93
3365,23.93
3366,23.93
3367,23.93
3368,23.93
3369,23.93
3370,23.93
3371,23.93
3372,23.93
3373,23.93
3374,23.93
3375,23.93
3376,23.93
3377,23.93
3378,23.93
3379,23.93
3380,23.93
3381,23.93
3382,23.93
3383,23.93
3384,23.93
3385,23.93
3386,23.93
3387,23.93
3388,23.93
3389,23.93
3390,23.93
3391,23.93
3392,23.93
3393,23.93
3394,23.93
3395,23.93
3396,23.93
3397,23.93
3398,23.93
3399,23.93
3400,23.93
3401,23.93
3402,23.93
3403,23.93
3404,23.93
3405,23.93
3406,23.93
3407,23.93
3408,23.93
3409,23.93
3410,23.93
3411,23.93
3412,23.93
3413,23.93
3414,23.93
3415,23.93
3416,23.93
3417,23.93
3418,23.93
3419,23.93
3420,23.93
3421,23.93
3422,23.93
3423,23.93
3424,23.93
3425,23.93
3426,23.93
3427,23.93
3428,23.93
3429,23.93
3430,23.93
3431,23.93
3432,23.93
3433,23.93
3434,23.93
3435,23.93
3436,23.93
3437,23.93
3438,23.93
3439,23.93
3440,23.93
3441,23.93
3442,23.93
3443,23.93
3444,23.93
3445,23.93
3446,23.93
3447,23.93
3448,23.93
3449,23.93
3450,23.93
3451,23.93
3452,23.93
3453,23.93
3454,23.93
3455,23.93
3456,23.93
3457,23.93
3458,23.93
3459,23.93
3460,23.93
3461,23.93
3462,23.93
3463,23.93
3464,23.93
3465,23.93
3466,23.93
3467,23.93
3468,23.93
3469,23.93
3470,23.93
3471,23.93
3472,23.93
3473,23.93
3474,23.93
3475,23.93
3476,23.93
3477,23.93
3478,23.93
3479,23.93
3480,23.93
3481,23.93
3482,23.93
3483,23.93
3484,23.93
3485,23.93
3486,23.93
3487,23.93
3488,23.93
3489,23.93
3490,23.93
3491,23.93
3492,23.93
3493,23.93
3494,23.93
3495,23.93
3496,23.93
3497,23.93
3498,23.93
3499,23.93
3500,23.93
3501,23.93
3502,23.93
3503,23.93
3504,23.93
3505,23.93
3506,23.93
3507,23.93
3508,23.93
3509,23.93
3510,23.93
3511,23.93
3512,23.93
3513,23.93
3514,23.93
3515,23.93
3516,23.93
3517,23.93
3518,23.93
3519,23.93
3520,23.93
3521,23.93
3522,23.93
3523,23.93
3524,23.93
3525,23.93
3526,23.93
3527,23.93
3528,23.93
3529,23.93
3530,23.93
3531,23.93
3532,23.93
3533,23.93
3534,23.93
3535,23.93
3536,23.93
3537,23.93
3538,23.93
3539,23.93
3540,23.93
3541,23.93
3542,23.93
3543,23.93
3544,23.93
3545,23.93
3546,23.93
3547,23.93
3548,23.93
3549,23.93
3550,23.93
3551,23.93
3552,23.93
3553,23.93
3554,23.93
3555,23.93
3556,23.93
3557,23.93
3558,23.93
3559,23.93
3560,23.93
3561,23.93
3562,23.93
3563,23.93
3564,23.93
3565,23.93
3566,23.93
3567,23.93
3568,23.93
3569,23.93
3570,23.93
3571,23.93
3572,23.93
3573,23.93
3574,23.93
3575,23.93
3576,23.93
3577,23.93
3578,23.93
3579,23.93
3580,23.93
3581,23.93
3582,23.93
3583,23.93
3584,23.93
3585,23.93
3586,23.93
3587,23.93
3588,23.93
3589,23.93
3590,23.93
3591,23.93
3592,23.93
3593,23.93
3594,23.93
3595,23.93
3596,23.93
3597,23.93
3598,23.93
3599,23.93
3600,23.93
3601,23.93
3602,23.93
3603,23.93
3604,23.93
3605,23.93
3606,23.93
3607,23.93
3608,23.93
3609,23.93
3610,23.93
3611,23.93
3612,23.93
3613,23.93
3614,23.93
3615,23.93
3616,23.93
3617,23.93
3618,23.93
3619,23.93
3620,23.93
3621,23.93
3622,23.93
3623,23.93
3624,23.93
3625,23.93
3626,23.93
3627,23.93
3628,23.93
3629,23.93
3630,23.93
3631,23.93
3632,23.93
3633,23.93
3634,23.93
3635,23.93
3636,23.93
3637,23.93
3638,23.93
3639,23.93
3640,23.93
3641,23.93
3642,23.93
3643,23.93
3644,23.93
3645,23.93
3646,23.93
3647,23.93
3648,23.93
3649,23.93
3650,23.93
3651,23.93
3652,23.93
3653,23.93
3654,23.93
3655,23.93
3656,23.93
3657,23.93
3658,23.93
3659,23.93
3660,23.93
3661,23.93
3662,23.93
3663,23.93
3664,23.93
3665,23.93
3666,23.93
3667,23.93
3668,23.93
3669,23.93
3670,23.93
3671,23.93
3672,23.93
3673,23.93
3674,23.93
3675,23.93
3676,23.93
3677,23.93
3678,23.93
3679,23.93
3680,23.93
3681,23.93
3682,23.93
3683,23.93
3684,23.93
3685,23.93
3686,23.93
3687,23.93
3688,23.93
3689,23.93
3690,23.93
3691,23.93
3692,23.44
3693,23.93
3694,23.93
3695,23.93
3696,23.93
3697,23.93
3698,23.93
3699,23.93
3700,23.93
3701,23.93
3702,23.93
3703,23.93
3704,23.93
3705,23.93
3706,23.93
3707,23.93
3708,23.93
3709,23.93
3710,23.93
3711,23.93
3712,23.93
3713,23.93
3714,23.93
3715,23.93
3716,23.93
3717,23.93
3718,23.93
3719,23.93
3720,23.93
3721,23.93
3722,23.93
3723,23.93
3724,23.93
3725,23.93
3726,23.93
3727,23.93
3728,23.93
3729,23.93
3730,23.93
3731,23.93
3732,23.44
3733,23.93
3734,23.93
3735,23.93
3736,23.93
3737,23.93
3738,23.93
3739,23.93
3740,23.93
3741,23.44
3742,23.93
3743,23.93
3744,23.93
3745,23.93
3746,23.93
3747,23.93
3748,23.93
3749,23.93
3750,23.93
3751,23.93
3752,23.93
3753,23.93
3754,23.93
3755,23.93
3756,23.93
3757,23.93
3758,23.93
3759,23.93
3760,23.93
3761,23.93
3762,23.93
3763,23.93
3764,23.93
3765,23.93
3766,23.93
3767,23.93
3768,23.93
3769,23.93
3770,23.93
3771,23.93
3772,23.93
3773,23.93
3774,23.93
3775,23.93
3776,23.93
3777,23.93
3778,23.93
3779,23.93
3780,23.93
3781,23.93
3782,23.93
3783,23.93
3784,23.93
3785,23.93
3786,23.93
3787,23.93
3788,23.93
3789,23.93
3790,23.93
3791,23.93
3792,23.93
3793,23.93
3794,23.93
3795,23.93
3796,23.93
3797,23.93
3798,23.93
3799,23.93
3800,23.93
3801,23.93
3802,23.93
3803,23.93
3804,23.93
3805,23.93
3806,23.93
3807,23.93
3808,23.93
3809,23.93
3810,23.93
3811,23.93
3812,23.93
3813,23.93
3814,23.93
3815,23.93
3816,23.93
3817,23.93
3818,23.93
3819,23.93
3820,23.93
3821,23.93
3822,23.93
3823,23.93
3824,23.93
3825,23.93
3826,23.93
3827,23.93
3828,23.93
3829,23.93
3830,23.93
3831,23.93
3832,23.93
3833,23.93
3834,23.93
3835,23.93
3836,23.93
3837,23.93
3838,23.93
3839,23.93
3840,23.93
3841,23.93
3842,23.93
3843,23.93
3844,23.93
3845,23.93
3846,23.93
3847,23.93
3848,23.93
3849,23.93
3850,23.93
3851,23.93
3852,23.93
3853,23.93
3854,23.93
3855,23.93
3856,23.93
3857,23.93
3858,23.93
3859,23.93
3860,23.93
3861,23.93
3862,23.93
3863,23.93
3864,23.93
3865,23.93
3866,23.93
3867,23.93
3868,23.93
3869,23.93
3870,23.93
3871,23.93
3872,23.93
3873,23.93
3874,23.93
3875,23.93
3876,23.93
3877,23.93
3878,23.93
3879,23.93
3880,23.93
3881,23.93
3882,23.93
3883,23.93
3884,23.93
3885,23.93
3886,23.93
3887,23.93
3888,23.93
3889,23.93
3890,23.93
3891,23.93
3892,23.93
3893,23.93
3894,23.93
3895,23.93
3896,23.44
3897,23.93
3898,23.93
3899,23.93
3900,23.93
3901,23.93
3902,23.93
3903,23.93
3904,23.93
3905,23.93
3906,23.93
3907,23.93
3908,23.93
3909,23.93
3910,23.93
3911,23.93
3912,23.93
3913,23.93
3914,23.93
3915,23.93
3916,23.93
3917,23.93
3918,23.93
3919,23.93
3920,23.93
3921,23.93
3922,23.93
3923,23.93
3924,23.93
3925,23.93
3926,23.93
3927,23.44
3928,23.93
3929,23.93
3930,23.93
3931,23.93
3932,23.93
3933,23.93
3934,23.93
3935,23.93
3936,23.93
3937,23.93
3938,23.93
3939,23.93
3940,23.93
3941,23.93
3942,23.93
3943,23.93
3944,23.93
3945,23.93
3946,23.93
3947,23.93
3948,23.93
3949,23.93
3950,23.93
3951,23.93
3952,23.93
3953,23.93
3954,23.93
3955,23.93
3956,23.93
3957,23.93
3958,23.93
3959,23.93
3960,23.93
3961,23.93
3962,23.93
3963,23.93
3964,23.93
3965,23.93
3966,23.93
3967,23.93
3968,23.93
3969,23.93
3970,23.93
3971,23.93
3972,23.93
3973,23.93
3974,23.93
3975,23.93
3976,23.93
3977,23.93
3978,23.93
3979,23.93
3980,23.93
3981,23.93
3982,23.93
3983,23.93
3984,23.93
3985,23.93
3986,23.93
3987,23.93
3988,23.93
3989,23.93
3990,23.93
3991,23.93
3992,23.44
3993,23.93
3994,23.93
3995,23.93
3996,23.93
3997,23.93
3998,23.93
3999,23.44
4000,23.44
4001,23.93
4002,23.44
4003,23.93
4004,23.93
4005,23.93
4006,23.44
4007,23.44
4008,23.93
4009,23.44
4010,23.93
4011,23.93
4012,23.93
4013,23.93
4014,23.93
4015,23.44
4016,23.93
4017,23.93
4018,23.93
4019,23.44
4020,23.93
4021,23.93
4022,23.44
4023,23.44
4024,23.44
4025,23.93
4026,23.93
4027,23.93
4028,23.93
4029,23.93
4030,23.93
4031,23.93
4032,23.93
4033,23.93
4034,23.93
4035,23.93
4036,23.44
4037,23.93
4038,23.44
4039,23.93
4040,23.44
4041,23.93
4042,23.44
4043,23.93
4044,23.93
4045,23.44
4046,23.44
4047,23.93
4048,23.93
4049,23.93
4050,23.93
4051,23.93
4052,23.44
4053,23.93
4054,23.93
4055,23.93
4056,23.93
4057,23.93
4058,23.93
4059,23.93
4060,23.93
4061,23.93
4062,23.93
4063,23.93
4064,23.93
4065,23.93
4066,23.93
4067,23.44
4068,23.93
4069,23.93
4070,23.93
4071,23.93
4072,23.93
4073,23.44
4074,23.93
4075,23.93
4076,23.44
4077,23.93
4078,23.93
4079,23.93
4080,23.93
4081,23.93
4082,23.93
4083,23.93
4084,23.93
4085,23.93
4086,23.93
4087,23.93
4088,23.93
4089,23.93
4090,23.93
4091,23.93
4092,23.93
4093,23.93
4094,23.93
4095,23.93
4096,23.93
4097,23.93
4098,23.93
4099,23.93
4100,23.93
4101,23.93
4102,23.93
4103,23.93
4104,23.93
4105,23.93
4106,23.93
4107,23.93
4108,23.93
4109,23.93
4110,23.93
4111,23.93
4112,23.93
4113,23.93
4114,23.93
4115,23.93
4116,23.93
4117,23.93
4118,23.93
4119,23.93
4120,23.93
4121,23.93
4122,23.93
4123,23.93
4124,23.93
4125,23.93
4126,23.93
4127,23.93
4128,23.93
4129,23.93
4130,23.93
4131,23.93
4132,23.93
4133,23.93
